"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.312293500E0,-4.949368536E-3,-2.331559896E0,5.544275418E-2,2.332224249E0
6.322314500E0,-1.328772586E-2,-2.343899727E0,5.238490924E-2,2.344522696E0
6.332334500E0,-1.779735088E-3,-2.343171358E0,5.335595459E-2,2.343779435E0
6.342354500E0,-1.079746522E-2,-2.380507231E0,5.281399935E-2,2.381117506E0
6.352375500E0,-6.460985169E-3,-2.394259691E0,5.124038458E-2,2.394816651E0
6.362395500E0,-1.030366030E-2,-2.414559364E0,4.948962107E-2,2.415088469E0
6.372415500E0,-8.990159258E-3,-2.425597429E0,5.095127225E-2,2.426149159E0
6.382436500E0,-9.355545044E-3,-2.430366039E0,4.748676717E-2,2.430847919E0
6.392456500E0,-1.249589026E-2,-2.435610533E0,4.939115047E-2,2.436143325E0
6.402477500E0,-9.903836064E-3,-2.427103281E0,4.727447033E-2,2.427583840E0
6.412497500E0,-1.118353847E-2,-2.428665638E0,5.042263493E-2,2.429214749E0
6.422517500E0,-1.082028355E-2,-2.420068502E0,4.678715393E-2,2.420544912E0
6.432538500E0,-2.941560373E-2,-2.466631889E0,3.540211171E-2,2.467061301E0
6.442558500E0,-1.759223454E-2,-2.395651817E0,5.078479648E-2,2.396254622E0
6.452579500E0,-6.168908440E-4,-2.318832397E0,5.435695499E-2,2.319469497E0
6.462599500E0,-6.542424206E-3,-2.299772024E0,5.549732223E-2,2.300450851E0
6.472619500E0,-7.798575331E-3,-2.279977083E0,6.049166992E-2,2.280792748E0
6.482640875E0,-8.186597377E-3,-2.214246750E0,6.301154941E-2,2.215158266E0
6.492660875E0,-1.241800841E-2,-2.171087265E0,6.862857938E-2,2.172207173E0
6.502681875E0,-1.047762856E-2,-2.111986876E0,6.869675964E-2,2.113129809E0
6.512701875E0,-1.511362940E-2,-2.052196503E0,7.373867184E-2,2.053576465E0
6.522721875E0,-1.495410688E-2,-1.982656121E0,7.590302080E-2,1.984164859E0
6.532742875E0,-2.011575736E-2,-1.905989051E0,7.416900992E-2,1.907537666E0
6.542762875E0,-2.108727954E-2,-1.827467918E0,7.238176465E-2,1.829022358E0
6.552783875E0,-3.300066292E-2,-1.748278260E0,7.071888447E-2,1.750019165E0
6.562803875E0,-3.223154321E-2,-1.676467180E0,7.525984198E-2,1.678465109E0
6.572823875E0,-3.592732549E-2,-1.601585031E0,7.708411664E-2,1.603841434E0
6.582844875E0,-4.278709739E-2,-1.527901173E0,8.087059855E-2,1.530638031E0
6.592864875E0,-4.473285377E-2,-1.443534970E0,9.147223085E-2,1.447121767E0
6.602884875E0,-1.152776461E-2,-1.269719243E0,1.029712334E-1,1.273939920E0
6.612905875E0,-1.559687592E-2,-1.165356994E0,1.055059955E-1,1.170227200E0
6.622925875E0,-2.721465006E-2,-1.059259772E0,1.072082892E-1,1.065019023E0
6.632946875E0,-8.837948553E-3,-9.643968940E-1,1.082194597E-1,9.704900463E-1
6.642966875E0,5.800914951E-3,-8.520780802E-1,7.394084334E-2,8.552999203E-1
6.652986875E0,-2.335851081E-2,-7.297938466E-1,7.106263936E-2,7.336174598E-1
6.663007875E0,-1.381587237E-2,-6.017783284E-1,7.616685331E-2,6.067367011E-1
6.673027875E0,-1.051488332E-2,-4.867169559E-1,7.362309098E-2,4.923660401E-1
6.683048875E0,-1.476954855E-2,-3.666608334E-1,7.424387336E-2,3.743934548E-1
6.693068875E0,-1.291953400E-2,-2.472932637E-1,7.471685857E-2,2.586570733E-1
6.703088875E0,-7.951673120E-3,-1.250895858E-1,7.593632489E-2,1.465501928E-1
6.713109875E0,-5.172257777E-3,-6.810387596E-3,7.046097517E-2,7.097804345E-2
6.723129875E0,-3.151717130E-3,1.180820167E-1,6.824948639E-2,1.364231959E-1
6.733150875E0,2.025172114E-3,2.384332269E-1,6.406982243E-2,2.468996703E-1
6.743170875E0,5.682224873E-3,3.552487791E-1,5.693228170E-2,3.598267186E-1
6.753190875E0,1.013230719E-2,4.717557728E-1,5.162145197E-2,4.746798365E-1
6.763211875E0,1.098451857E-2,5.833190680E-1,4.217362404E-2,5.849447916E-1
6.773231875E0,2.035257593E-2,6.978839636E-1,3.085366078E-2,6.988620768E-1
6.783252875E0,2.308258228E-2,8.109617829E-1,1.792694256E-2,8.114882588E-1
6.793272875E0,2.708614245E-2,9.198238254E-1,3.281269688E-3,9.202283931E-1
6.803292875E0,3.221246228E-2,1.025889397E0,-7.650740445E-3,1.026423514E0
6.813313875E0,3.558611870E-2,1.131719470E0,-1.980081014E-2,1.132451943E0
6.823333875E0,3.629159182E-2,1.234321475E0,-3.090885468E-2,1.235241653E0
6.833354875E0,3.832130879E-2,1.332020760E0,-4.173941165E-2,1.333225414E0
6.843374875E0,4.466442391E-2,1.427648306E0,-5.279659107E-2,1.429322244E0
6.853394875E0,4.742653668E-2,1.524348736E0,-5.946042389E-2,1.526245028E0
6.863415875E0,4.937996343E-2,1.616443515E0,-6.379418820E-2,1.618455349E0
6.873435875E0,4.857189953E-2,1.703328967E0,-6.938190013E-2,1.705433273E0
6.883456875E0,4.936472327E-2,1.789073229E0,-7.185198367E-2,1.791195858E0
6.893476875E0,4.860116541E-2,1.871355891E0,-7.457019389E-2,1.873471553E0
6.903496875E0,4.844883457E-2,1.949609399E0,-7.734760642E-2,1.951744540E0
6.913517875E0,4.792939872E-2,2.026757479E0,-8.074241877E-2,2.028931355E0
6.923537875E0,4.546384513E-2,2.102838516E0,-8.330597728E-2,2.104979019E0
6.933558875E0,4.427234828E-2,2.169079065E0,-8.075626940E-2,2.171033304E0
6.943578875E0,4.474345967E-2,2.224333525E0,-8.299465477E-2,2.226330999E0
6.953598875E0,4.661010578E-2,2.282992840E0,-8.526428044E-2,2.285059913E0
6.963619875E0,4.268380627E-2,2.341608286E0,-9.088861197E-2,2.343760229E0
6.973639875E0,4.344214872E-2,2.313310862E0,-9.474706650E-2,2.315657870E0
6.983660875E0,5.486764386E-2,2.364350319E0,-1.053930521E-1,2.367334067E0
6.993680875E0,4.486075789E-2,2.394550562E0,-1.177450940E-1,2.397863380E0
7.003700875E0,7.170542330E-2,2.404211760E0,-1.226578280E-1,2.408406277E0
7.013721875E0,6.143271923E-2,2.434705257E0,-1.122177690E-1,2.438064088E0
7.023741875E0,8.429782093E-2,2.421921730E0,-9.196230024E-2,2.425132585E0
7.033762875E0,4.305741191E-2,2.448515177E0,-3.138659149E-2,2.449094859E0
7.043782875E0,6.562850624E-2,2.459355831E0,-8.622955531E-3,2.460246443E0
7.053802875E0,4.101862013E-2,2.373956203E0,-6.572993845E-2,2.375220202E0
7.063823875E0,3.943909705E-2,2.362628937E0,-5.875884369E-2,2.363688545E0
7.073843875E0,4.345462844E-2,2.331891537E0,-5.262703821E-2,2.332890064E0
7.083864875E0,4.520645365E-2,2.315282583E0,-4.838222638E-2,2.316229242E0
7.093884875E0,4.492961988E-2,2.281776428E0,-4.308231920E-2,2.282625336E0
7.103904875E0,4.858214781E-2,2.246521950E0,-4.003699496E-2,2.247403848E0
7.113925875E0,4.911370575E-2,2.227233171E0,-3.893779963E-2,2.228114878E0
7.123945875E0,4.091117159E-2,2.181179523E0,-3.951091319E-2,2.181920931E0
7.133966875E0,4.049246758E-2,2.134629726E0,-4.374014959E-2,2.135461756E0
7.143986875E0,3.749241680E-2,2.077510834E0,-4.227993637E-2,2.078279225E0
7.154006875E0,3.784188628E-2,2.020684481E0,-4.870451987E-2,2.021625561E0
7.164027875E0,3.457311913E-2,1.958816409E0,-5.280365795E-2,1.959832965E0
7.174047875E0,2.948772907E-2,1.882735252E0,-5.648979917E-2,1.883813328E0
7.184068875E0,2.255791798E-2,1.799973607E0,-5.728928000E-2,1.801026348E0
7.194088875E0,1.899985597E-2,1.729294300E0,-6.072209403E-2,1.730464372E0
7.204108875E0,1.595479809E-2,1.647152305E0,-6.448433548E-2,1.648491280E0
7.214129875E0,1.421193965E-2,1.556317329E0,-6.791695207E-2,1.557863383E0
7.224149875E0,7.895453833E-3,1.465883255E0,-6.760483235E-2,1.467462595E0
7.234170875E0,2.758611459E-3,1.370436668E0,-6.929952651E-2,1.372190474E0
7.244190875E0,-5.445075803E-4,1.276541591E0,-7.443702966E-2,1.278710132E0
7.254210875E0,-6.404845510E-3,1.178979397E0,-7.118678838E-2,1.181143937E0
7.264231875E0,-4.833580460E-3,1.083732724E0,-7.039769739E-2,1.086027540E0
7.274251875E0,-6.811481435E-3,9.874805212E-1,-7.043246925E-2,9.900125801E-1
7.284272875E0,-1.945619704E-3,9.207840562E-1,-5.298317224E-2,9.223092107E-1
7.294292875E0,-9.601356462E-3,7.711161375E-1,-7.111515850E-2,7.744479643E-1
7.304312875E0,-2.079941705E-2,6.596133113E-1,-6.803973764E-2,6.634393281E-1
7.314333875E0,-1.985986903E-2,5.569043756E-1,-6.977368891E-2,5.616095312E-1
7.324353875E0,-2.199652232E-2,4.463216960E-1,-6.375814229E-2,4.513889720E-1
7.334374875E0,-2.234634757E-2,3.299938738E-1,-6.210973486E-2,3.365307344E-1
7.344394875E0,-2.357912436E-2,2.034124881E-1,-6.018932909E-2,2.134370417E-1
7.354414875E0,-2.410108224E-2,7.294519246E-2,-5.715941265E-2,9.575521773E-2
7.364435875E0,-2.625051886E-2,-4.697534814E-2,-5.072414875E-2,7.395074266E-2
7.374455875E0,-2.194901742E-2,-1.668941230E-1,-4.866446182E-2,1.752245345E-1
7.384476875E0,-2.189389057E-2,-2.797594070E-1,-4.531367123E-2,2.842498849E-1
7.394496875E0,-2.270197868E-2,-3.881688118E-1,-4.220361635E-2,3.911157776E-1
7.404517875E0,-1.994108036E-2,-4.966180325E-1,-3.378962725E-2,4.981654903E-1
7.414537875E0,-1.702914387E-2,-6.063101292E-1,-2.719651908E-2,6.071586408E-1
7.424557875E0,-1.397955883E-2,-7.138283849E-1,-1.748690009E-2,7.141793772E-1
7.434578875E0,-9.986861609E-3,-8.149729371E-1,-6.725532934E-3,8.150618740E-1
7.444598875E0,-8.162862621E-3,-9.184836149E-1,-2.063137013E-3,9.185222043E-1
7.454619875E0,-3.590236651E-3,-1.021545172E0,6.785177160E-3,1.021574014E0
7.464639875E0,-1.350251725E-3,-1.119837999E0,1.533791889E-2,1.119943847E0
7.474659875E0,3.144545481E-3,-1.218419790E0,2.368313447E-2,1.218653997E0
7.484680583E0,7.366721053E-3,-1.311245084E0,3.093518876E-2,1.311630636E0
7.494700583E0,5.530046765E-3,-1.403102279E0,3.565201908E-2,1.403566048E0
7.504721583E0,6.083185319E-3,-1.495447397E0,4.470383748E-2,1.496127787E0
7.514741583E0,4.775142297E-3,-1.584768414E0,4.887321964E-2,1.585529035E0
7.524761583E0,8.084119298E-3,-1.669441462E0,5.379687250E-2,1.670327588E0
7.534782583E0,5.843908992E-3,-1.754518747E0,5.262001976E-2,1.755317365E0
7.544802583E0,5.361344200E-3,-1.834167600E0,5.946248025E-2,1.835139045E0
7.554823583E0,2.515801927E-3,-1.910285354E0,5.832377821E-2,1.911177157E0
7.564843583E0,5.330785643E-4,-1.985584617E0,5.599670857E-2,1.986374130E0
7.574864583E0,-5.219706800E-4,-2.050447226E0,5.401598290E-2,2.051158654E0
7.584884583E0,-1.495888690E-3,-2.121211052E0,5.347909033E-2,2.121885618E0
7.594904583E0,-1.484618057E-3,-2.178724289E0,5.178299174E-2,2.179340086E0
7.604925583E0,-4.861506633E-3,-2.237059832E0,5.178112537E-2,2.237664320E0
7.614945583E0,-1.055939961E-2,-2.226517677E0,5.201313645E-2,2.227150160E0
7.624966583E0,-5.257578567E-3,-2.255236387E0,5.156652629E-2,2.255831978E0
7.634986583E0,-8.491403423E-3,-2.281264067E0,4.834744334E-2,2.281792129E0
7.645006583E0,-6.641838234E-3,-2.299721718E0,4.804224521E-2,2.300233064E0
7.655027583E0,-7.601195015E-3,-2.320409775E0,4.779876769E-2,2.320914480E0
7.665047583E0,-7.948471233E-3,-2.327516317E0,4.761420935E-2,2.328016860E0
7.675068583E0,-1.129680034E-2,-2.340948582E0,4.634444788E-2,2.341434536E0
7.685088583E0,-1.376421936E-2,-2.338140726E0,4.540914670E-2,2.338622137E0
7.695108583E0,-9.576785378E-3,-2.335972548E0,4.645684734E-2,2.336454086E0
7.705129583E0,-8.447604254E-3,-2.337674379E0,4.470155761E-2,2.338116998E0
7.715149583E0,-1.191976666E-2,-2.333227396E0,4.075370729E-2,2.333613727E0
7.725170583E0,-3.346021473E-2,-2.398739100E0,1.899941079E-2,2.399047693E0
7.735190583E0,-3.673345782E-3,-2.257331371E0,4.923272505E-2,2.257871182E0
7.745211583E0,-8.324024267E-3,-2.252851486E0,5.005111545E-2,2.253422779E0
7.755231583E0,-6.129437126E-3,-2.203401327E0,4.961224645E-2,2.203968320E0
7.765251583E0,-6.343821995E-3,-2.197811842E0,5.397530645E-2,2.198483675E0
7.775272583E0,-1.020928565E-2,-2.133566141E0,5.821124092E-2,2.134384515E0
7.785292583E0,-1.111689117E-2,-2.088577271E0,6.056307629E-2,2.089484742E0
7.795313583E0,-1.187333185E-2,-2.032797575E0,6.353771687E-2,2.033824967E0
7.805333583E0,-1.222566795E-2,-1.976763368E0,7.077272236E-2,1.978067657E0
7.815353583E0,-1.384221856E-2,-1.908933163E0,7.144936919E-2,1.910319983E0
7.825374583E0,-1.777144521E-2,-1.838575363E0,7.430320978E-2,1.840161992E0
7.835394583E0,-1.845854148E-2,-1.760048032E0,7.246642560E-2,1.761635937E0
7.845415583E0,-2.667625807E-2,-1.687376499E0,6.886050850E-2,1.688991664E0
7.855435583E0,-2.939362451E-2,-1.610905886E0,7.483582199E-2,1.612911082E0
7.865456583E0,-2.635975182E-2,-1.535097480E0,7.727368176E-2,1.537267163E0
7.875476583E0,-3.182035312E-2,-1.458855987E0,7.964526862E-2,1.461374932E0
7.885496583E0,-4.160107672E-2,-1.379235268E0,8.442031592E-2,1.382442535E0
7.895517583E0,-3.275462613E-2,-1.251121283E0,9.522324800E-2,1.255167238E0
7.905537583E0,-1.558762509E-2,-1.118636250E0,9.987925738E-2,1.123194507E0
7.915558583E0,-1.751469262E-2,-1.022677064E0,1.029578820E-1,1.027995850E0
7.925578583E0,-2.392332442E-2,-9.197428823E-1,1.046926677E-1,9.259912794E-1
7.935598583E0,-2.044528257E-3,-8.187318444E-1,1.111862212E-1,8.262495924E-1
7.945619583E0,-3.928357037E-4,-7.139234543E-1,7.319489866E-2,7.176659014E-1
7.955639583E0,-1.948156208E-2,-5.865755081E-1,6.949102879E-2,5.909986134E-1
7.965660583E0,-8.609740995E-3,-4.681878686E-1,7.318963110E-2,4.739522445E-1
7.975680583E0,-1.053461526E-2,-3.528537750E-1,7.292886078E-2,3.604655093E-1
7.985701583E0,-9.226736613E-3,-2.392195910E-1,7.206360251E-2,2.500086163E-1
7.995721583E0,-7.809755858E-3,-1.229676008E-1,7.173623145E-2,1.425766813E-1
8.005741583E0,-4.027267918E-3,-7.185610943E-3,6.987255067E-2,7.035641569E-2
8.015762583E0,-1.625657431E-3,1.145650968E-1,6.662311405E-2,1.325384604E-1
8.025782583E0,2.373345196E-3,2.276077569E-1,6.216951087E-2,2.359575636E-1
8.035803583E0,5.087527446E-3,3.422040045E-1,5.523738638E-2,3.466707840E-1
8.045823583E0,8.446571417E-3,4.539417028E-1,4.863860831E-2,4.566181428E-1
8.055844583E0,1.220434811E-2,5.637831688E-1,3.993855044E-2,5.653277769E-1
8.065864583E0,1.697806455E-2,6.741725206E-1,2.879721485E-2,6.750008310E-1
8.075884583E0,1.935670339E-2,7.832239866E-1,1.663363166E-2,7.836396958E-1
8.085905583E0,2.444760129E-2,8.869978189E-1,5.599889439E-3,8.873523397E-1
8.095925583E0,3.064748645E-2,9.887564778E-1,-9.991426952E-3,9.892817948E-1
8.105946583E0,3.146454319E-2,1.090999842E0,-2.050505392E-2,1.091646064E0
8.115966583E0,3.368082270E-2,1.190894246E0,-3.449249640E-2,1.191869639E0
8.125986583E0,3.908544034E-2,1.285521984E0,-4.200847074E-2,1.286801910E0
8.136007583E0,3.831099719E-2,1.378241777E0,-4.873988777E-2,1.379635353E0
8.146027583E0,4.260481149E-2,1.471487045E0,-6.018988416E-2,1.473333675E0
8.156048583E0,4.381333664E-2,1.556352973E0,-6.589016318E-2,1.558363147E0
8.166068583E0,4.475636408E-2,1.642398953E0,-6.659137458E-2,1.644357584E0
8.176089583E0,4.613418877E-2,1.721421599E0,-6.724770367E-2,1.723352239E0
8.186109583E0,4.570648447E-2,1.802308917E0,-7.199105620E-2,1.804325145E0
8.196129583E0,4.645115510E-2,1.877250671E0,-7.239163667E-2,1.879220142E0
8.206150583E0,4.225907475E-2,1.955507636E0,-7.516318560E-2,1.957407839E0
8.216170583E0,4.224794358E-2,2.023899555E0,-7.180231810E-2,2.025613456E0
8.226191583E0,4.210972786E-2,2.084856510E0,-7.245399803E-2,2.086540074E0
8.236211583E0,4.120290652E-2,2.142145395E0,-7.320772856E-2,2.143791955E0
8.246232583E0,4.038345441E-2,2.201079607E0,-7.468258590E-2,2.202716448E0
8.256252583E0,3.834928572E-2,2.241526365E0,-7.908894867E-2,2.243249022E0
8.266272583E0,4.458561167E-2,2.228466749E0,-8.295399696E-2,2.230455849E0
8.276293583E0,4.580252245E-2,2.279842377E0,-9.148791432E-2,2.282136975E0
8.286313583E0,5.032190681E-2,2.299138546E0,-1.083917990E-1,2.302242196E0
8.296334583E0,6.446432322E-2,2.311108351E0,-1.153872386E-1,2.314884808E0
8.306354583E0,6.317295879E-2,2.333374262E0,-1.020655707E-1,2.336459640E0
8.316374583E0,7.045578212E-2,2.350192785E0,-1.111703590E-1,2.353875314E0
8.326395583E0,5.991818756E-2,2.333377838E0,-2.975566126E-2,2.334336678E0
8.336415583E0,5.153468624E-2,2.365777016E0,-5.288174376E-3,2.366344159E0
8.346436583E0,5.416322872E-2,2.303630829E0,-6.040628627E-2,2.305059125E0
8.356456583E0,3.862581402E-2,2.259311676E0,-5.346395820E-2,2.260274231E0
8.366477583E0,4.214943945E-2,2.246307611E0,-5.008520558E-2,2.247261219E0
8.376497583E0,4.522408545E-2,2.224781513E0,-4.597370699E-2,2.225715970E0
8.386517583E0,4.372366145E-2,2.192714691E0,-3.957253322E-2,2.193507570E0
8.396538583E0,4.782937095E-2,2.157624006E0,-3.333945945E-2,2.158411574E0
8.406558583E0,5.094873160E-2,2.135293484E0,-3.589769453E-2,2.136202865E0
8.416579583E0,4.347167537E-2,2.093803406E0,-3.866222128E-2,2.094611481E0
8.426599583E0,3.803776205E-2,2.042559862E0,-4.209130630E-2,2.043347582E0
8.436620583E0,4.118192568E-2,1.992240071E0,-4.241124541E-2,1.993116948E0
8.446640583E0,3.864339739E-2,1.931625962E0,-4.489490762E-2,1.932534016E0
8.456660583E0,3.453280032E-2,1.871927023E0,-5.022848397E-2,1.872919164E0
8.466681583E0,2.790472470E-2,1.798560143E0,-5.472762883E-2,1.799608950E0
8.476701583E0,2.140646800E-2,1.723092556E0,-5.706483498E-2,1.724170116E0
8.486723083E0,1.856434159E-2,1.652150750E0,-6.204974279E-2,1.653419761E0
8.496743083E0,1.795697585E-2,1.579572082E0,-6.180673838E-2,1.580882819E0
8.506764083E0,9.555766359E-3,1.481014609E0,-6.427814811E-2,1.482439633E0
8.516784083E0,7.679427508E-3,1.394788384E0,-6.992673874E-2,1.396561262E0
8.526804083E0,3.892678767E-3,1.304633498E0,-7.122290134E-2,1.306581960E0
8.536825083E0,-8.171450463E-4,1.216147184E0,-7.176391035E-2,1.218262985E0
8.546845083E0,-3.164988011E-3,1.116931200E0,-7.115271688E-2,1.119199728E0
8.556866083E0,-6.310492754E-3,1.021193266E0,-7.081492245E-2,1.023665112E0
8.566886083E0,-1.327892020E-2,9.177929759E-1,-7.121120393E-2,9.206472245E-1
8.576907083E0,-1.322434098E-2,8.180171251E-1,-7.138834894E-2,8.212327298E-1
8.586927083E0,-1.491305139E-2,7.253052592E-1,-6.494643539E-2,7.283599094E-1
8.596947083E0,-1.259952970E-2,6.209166646E-1,-7.073604316E-2,6.250598694E-1
8.606968083E0,-2.102683671E-2,5.097180009E-1,-6.827794015E-2,5.147003453E-1
8.616988083E0,-2.117997408E-2,3.944442272E-1,-6.782492995E-2,4.007930399E-1
8.627009083E0,-2.420612425E-2,2.718810439E-1,-6.573195010E-2,2.807595551E-1
8.637029083E0,-2.360173687E-2,1.645428538E-1,-6.224383414E-2,1.774984158E-1
8.647050083E0,-2.706278116E-2,4.769186676E-2,-5.858598277E-2,8.024478585E-2
8.657070083E0,-2.620347962E-2,-7.012099773E-2,-5.681430176E-2,9.397574980E-2
8.667090083E0,-2.451716550E-2,-1.808461845E-1,-5.134949461E-2,1.895869311E-1
8.677111083E0,-2.343595028E-2,-2.902690470E-1,-4.787684977E-2,2.951229509E-1
8.687131083E0,-2.262475155E-2,-3.977198601E-1,-4.148339853E-2,4.005169645E-1
8.697152083E0,-1.776105538E-2,-5.047391057E-1,-3.532394767E-2,5.062852962E-1
8.707172083E0,-1.592507400E-2,-6.069664359E-1,-2.566892654E-2,6.077176615E-1
8.717193083E0,-1.088070497E-2,-7.073247433E-1,-1.934737712E-2,7.076729493E-1
8.727213083E0,-8.597576991E-3,-8.095611334E-1,-9.278763086E-3,8.096599548E-1
8.737233083E0,-6.327389739E-3,-9.095067382E-1,1.022531884E-3,9.095293224E-1
8.747254083E0,-5.127902143E-3,-1.006008029E0,8.415467106E-3,1.006056296E0
8.757274083E0,-2.772395965E-4,-1.102273345E0,1.652128436E-2,1.102397186E0
8.767295083E0,6.082615582E-4,-1.193718553E0,2.738858014E-2,1.194032867E0
8.777315083E0,4.673016258E-3,-1.285262346E0,3.672550619E-2,1.285795434E0
8.787336083E0,7.548698224E-3,-1.375095248E0,4.126167297E-2,1.375734876E0
8.797356083E0,6.725064944E-3,-1.462161779E0,4.712868482E-2,1.462936570E0
8.807377083E0,7.400176022E-3,-1.550818920E0,5.341640860E-2,1.551756230E0
8.817397083E0,5.560319405E-3,-1.627339602E0,5.463150889E-2,1.628265856E0
8.827417083E0,5.477228668E-3,-1.708076239E0,5.474682525E-2,1.708962156E0
8.837438083E0,4.133827984E-3,-1.786406755E0,5.731665716E-2,1.787330799E0
8.847458083E0,3.238206729E-3,-1.861446023E0,5.549691990E-2,1.862275944E0
8.857479083E0,9.477243293E-4,-1.932115674E0,5.453057587E-2,1.932885268E0
8.867499083E0,-1.347654266E-3,-1.998186111E0,5.580542982E-2,1.998965682E0
8.877520083E0,-4.755243659E-3,-2.058119297E0,5.384613946E-2,2.058829051E0
8.887540083E0,-3.984258510E-3,-2.114030600E0,5.177899450E-2,2.114668370E0
8.897560083E0,-1.237103809E-2,-2.150535345E0,5.092081428E-2,2.151173689E0
8.907581083E0,4.073417513E-4,-2.128346682E0,5.104944482E-2,2.128958856E0
8.917601083E0,-1.174387336E-2,-2.186387062E0,5.124307796E-2,2.187019012E0
8.927622083E0,-7.205048110E-3,-2.200981617E0,4.714607075E-2,2.201498295E0
8.937642083E0,-1.088243350E-2,-2.219526529E0,4.778375849E-2,2.220067506E0
8.947663083E0,-8.471473120E-3,-2.238596439E0,4.710651934E-2,2.239108039E0
8.957683083E0,-6.586146541E-3,-2.242727518E0,4.510355741E-2,2.243190680E0
8.967704083E0,-1.109647658E-2,-2.254276991E0,4.050640762E-2,2.254668191E0
8.977724083E0,-1.338530704E-2,-2.249846220E0,4.409837723E-2,2.250318166E0
8.987744083E0,-8.784163743E-3,-2.250076532E0,3.907059506E-2,2.250432864E0
8.997765083E0,-1.442233380E-2,-2.247817039E0,3.961040452E-2,2.248212274E0
9.007785083E0,-2.317241766E-2,-2.282059431E0,3.110879287E-2,2.282389091E0
9.017806083E0,-3.025935404E-2,-2.271799564E0,2.595451288E-2,2.272149319E0
9.027826083E0,3.466651309E-3,-2.150343895E0,4.016966745E-2,2.150721852E0
9.037847083E0,-1.190243382E-2,-2.148990393E0,4.589515924E-2,2.149513373E0
9.047867083E0,-2.153932350E-3,-2.117203236E0,4.580540955E-2,2.117699770E0
9.057887083E0,-6.656768266E-3,-2.086410284E0,4.870372638E-2,2.086989276E0
9.067908083E0,-8.613659069E-3,-2.040459394E0,5.382072553E-2,2.041187254E0
9.077928083E0,-7.977493107E-3,-1.991745234E0,5.615993589E-2,1.992552798E0
9.087949083E0,-1.052028034E-2,-1.936885357E0,6.075468659E-2,1.937866532E0
9.097969083E0,-1.073381118E-2,-1.878296256E0,6.348225474E-2,1.879399382E0
9.107990083E0,-1.197404508E-2,-1.813886404E0,6.777580827E-2,1.815191677E0
9.118010083E0,-1.466893405E-2,-1.741229057E0,6.733132154E-2,1.742592125E0
9.128031083E0,-1.860055886E-2,-1.668442726E0,6.938754767E-2,1.669988546E0
9.138051083E0,-2.077355050E-2,-1.596008062E0,6.646420062E-2,1.597526452E0
9.148071083E0,-2.664768323E-2,-1.521984696E0,6.994654983E-2,1.523824148E0
9.158092083E0,-2.557290718E-2,-1.446440101E0,7.490455359E-2,1.448604028E0
9.168112083E0,-2.993915975E-2,-1.366961002E0,7.432638109E-2,1.369307543E0
9.178133083E0,-3.500400484E-2,-1.287499666E0,8.180730790E-2,1.290570845E0
9.188153083E0,-3.635396063E-2,-1.205645800E0,8.900476992E-2,1.209473131E0
9.198174083E0,-1.742923819E-2,-1.039056182E0,9.791278094E-2,1.043804790E0
9.208194083E0,-1.212581899E-2,-9.503648877E-1,1.003354564E-1,9.557236311E-1
9.218215083E0,-1.541412342E-2,-8.477237821E-1,1.000648439E-1,8.537483112E-1
9.228235083E0,-1.643304899E-2,-7.457641363E-1,1.003434062E-1,7.526639298E-1
9.238255083E0,1.263926737E-2,-6.328180432E-1,8.177098632E-2,6.382044509E-1
9.248276083E0,-9.176548570E-3,-5.342594981E-1,6.546844542E-2,5.383340392E-1
9.258296083E0,-1.242404059E-2,-4.071364701E-1,6.909539551E-2,4.131448121E-1
9.268317083E0,-4.893420264E-3,-2.957212627E-1,7.058943063E-2,3.040688713E-1
9.278337083E0,-7.499474566E-3,-1.844233125E-1,6.987258792E-2,1.973585034E-1
9.288358083E0,-5.783866160E-3,-7.256973535E-2,6.580939889E-2,9.813611251E-2
9.298378083E0,-5.176556879E-4,4.079329222E-2,6.478141993E-2,7.655712264E-2
9.308399083E0,-1.419668319E-3,1.560383886E-1,5.946762115E-2,1.669921919E-1
9.318419083E0,1.859406126E-3,2.634761930E-1,5.394795164E-2,2.689489601E-1
9.328439083E0,6.198761053E-3,3.734226525E-1,4.580001161E-2,3.762719005E-1
9.338460083E0,7.888345979E-3,4.785666466E-1,3.937753290E-2,4.802487390E-1
9.348480083E0,1.330947690E-2,5.860851407E-1,2.969774231E-2,5.869879813E-1
9.358501083E0,1.430754550E-2,6.913406253E-1,1.702440158E-2,6.916981974E-1
9.368521083E0,1.936568692E-2,7.928395271E-1,3.762658918E-3,7.930849281E-1
9.378542083E0,2.340546250E-2,8.958587050E-1,-6.114975549E-3,8.961852643E-1
9.388562083E0,3.017148934E-2,9.940661788E-1,-1.751064137E-2,9.946780932E-1
9.398583083E0,2.815619856E-2,1.088896990E0,-2.929184586E-2,1.089654733E0
9.408603083E0,3.407400846E-2,1.183837414E0,-3.987950832E-2,1.184998918E0
9.418623083E0,3.393123671E-2,1.273298621E0,-4.621829838E-2,1.274588890E0
9.428644083E0,3.766125813E-2,1.364607573E0,-5.514894053E-2,1.366240683E0
9.438664083E0,3.796008974E-2,1.451522946E0,-5.796831474E-2,1.453175887E0
9.448685083E0,3.806634992E-2,1.538005471E0,-6.304882467E-2,1.539767850E0
9.458705083E0,4.069460183E-2,1.614519238E0,-6.359320879E-2,1.616283551E0
9.468726083E0,4.130472988E-2,1.693973899E0,-6.623319536E-2,1.695771355E0
