"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.318848667E0,5.615509301E-2,2.512152910E0,-2.475990728E-2,2.512902444E0
6.328869667E0,6.241519377E-2,2.528615475E0,-2.082023304E-3,2.529386528E0
6.338889667E0,5.078250542E-2,2.460194111E0,-5.435454845E-2,2.461318416E0
6.348909667E0,4.226046056E-2,2.419050455E0,-4.515296221E-2,2.419840871E0
6.358930667E0,4.419684410E-2,2.388630390E0,-3.848680481E-2,2.389349229E0
6.368950667E0,4.519825429E-2,2.375632763E0,-3.622849286E-2,2.376338867E0
6.378970667E0,4.712132365E-2,2.332468510E0,-3.088539280E-2,2.333148876E0
6.388991667E0,4.761363566E-2,2.315012455E0,-3.043328784E-2,2.315702034E0
6.399011667E0,4.644237459E-2,2.270630598E0,-3.157232329E-2,2.271324948E0
6.409032667E0,4.015923291E-2,2.214188099E0,-3.229798377E-2,2.214787769E0
6.419052667E0,4.170945659E-2,2.155667543E0,-3.589857742E-2,2.156369853E0
6.429072667E0,3.735169023E-2,2.098329306E0,-3.603414074E-2,2.098971053E0
6.439093667E0,3.364776820E-2,2.031065941E0,-4.176313058E-2,2.031773902E0
6.449113667E0,2.903771587E-2,1.956130266E0,-4.440435022E-2,1.956849650E0
6.459133667E0,2.406452969E-2,1.878254414E0,-5.075013265E-2,1.879094016E0
6.469154667E0,1.971852034E-2,1.797059894E0,-5.291937292E-2,1.797947035E0
6.479174667E0,1.809718832E-2,1.722036481E0,-5.521341786E-2,1.723016445E0
6.489195667E0,1.334523410E-2,1.629052401E0,-5.701957271E-2,1.630104613E0
6.499215667E0,1.005596388E-2,1.529296279E0,-6.057782099E-2,1.530528635E0
6.509235667E0,4.940585699E-3,1.432051301E0,-6.284608692E-2,1.433438164E0
6.519256667E0,1.298713032E-3,1.339614630E0,-6.210173666E-2,1.341053939E0
6.529276667E0,-1.419254695E-3,1.239861369E0,-6.585488468E-2,1.241609880E0
6.539297667E0,-8.133083582E-3,1.142056704E0,-6.259037554E-2,1.143799465E0
6.549317667E0,-7.576133125E-3,1.040274382E0,-6.145296246E-2,1.042115470E0
6.559337667E0,-1.083158143E-2,9.360727072E-1,-6.179597601E-2,9.381727874E-1
6.569358667E0,-7.945924066E-3,8.426791430E-1,-6.399168074E-2,8.451427163E-1
6.579378667E0,-1.820149086E-2,7.052882314E-1,-6.304812431E-2,7.083345605E-1
6.589399667E0,-2.114996687E-2,5.967174172E-1,-6.220076233E-2,6.003231896E-1
6.599419667E0,-2.182241343E-2,4.757334590E-1,-6.064973772E-2,4.800801312E-1
6.609439667E0,-2.853885107E-2,3.438651562E-1,-5.946885049E-2,3.501346253E-1
6.619460667E0,-2.535743825E-2,2.173253298E-1,-5.847229436E-2,2.264780516E-1
6.629480667E0,-2.766962163E-2,9.874405712E-2,-5.475152656E-2,1.162485546E-1
6.639500667E0,-2.584934980E-2,-1.905181259E-2,-5.284709856E-2,6.183830750E-2
6.649521667E0,-2.621784620E-2,-1.380663365E-1,-5.051632598E-2,1.493371619E-1
6.659541667E0,-2.650333755E-2,-2.542802989E-1,-4.747126624E-2,2.600277263E-1
6.669562667E0,-2.454209328E-2,-3.663153946E-1,-4.206481948E-2,3.695385389E-1
6.679582667E0,-2.105361968E-2,-4.807993472E-1,-3.849644959E-2,4.827973113E-1
6.689602667E0,-1.987271756E-2,-5.945091844E-1,-2.843817696E-2,5.955206336E-1
6.699623667E0,-1.646120846E-2,-7.019109726E-1,-2.075895295E-2,7.024107907E-1
6.709643667E0,-1.244101860E-2,-8.075991273E-1,-1.597661525E-2,8.078529455E-1
6.719664667E0,-1.214594021E-2,-9.181752205E-1,-7.100831717E-3,9.182830071E-1
6.729684667E0,-8.583310992E-3,-1.022429466E0,-1.973193139E-3,1.022467398E0
6.739704667E0,-5.846114364E-3,-1.123309493E0,9.956969880E-3,1.123368833E0
6.749725667E0,-4.690864589E-3,-1.225227952E0,1.697500236E-2,1.225354516E0
6.759745667E0,-2.702282276E-3,-1.325664043E0,2.195910923E-2,1.325848657E0
6.769766667E0,5.064769648E-4,-1.421596408E0,2.569128200E-2,1.421828627E0
6.779786667E0,4.427715205E-3,-1.517294407E0,2.819465287E-2,1.517562803E0
6.789806667E0,1.691401005E-3,-1.606425166E0,3.363493830E-2,1.606778138E0
6.799827667E0,9.142905474E-4,-1.696637034E0,3.736895695E-2,1.697048762E0
6.809847667E0,1.481661922E-3,-1.782583475E0,3.992504999E-2,1.783031141E0
6.819867667E0,-8.480937686E-5,-1.864946485E0,4.097007588E-2,1.865396458E0
6.829888667E0,-7.900944911E-5,-1.947980881E0,4.003082588E-2,1.948392154E0
6.839908667E0,-2.763497178E-4,-2.022731543E0,3.952109441E-2,2.023117616E0
6.849929667E0,-3.367806319E-3,-2.098485231E0,3.995861486E-2,2.098868338E0
6.859949667E0,-4.577946849E-3,-2.165070534E0,3.979003429E-2,2.165440976E0
6.869969667E0,-5.573347211E-3,-2.230576038E0,3.749604523E-2,2.230898133E0
6.879990667E0,-3.473444609E-3,-2.290899277E0,3.938742355E-2,2.291240478E0
6.890010667E0,-6.043158472E-3,-2.345117807E0,3.682455420E-2,2.345414696E0
6.900031667E0,1.908774255E-3,-2.298777819E0,3.735931963E-2,2.299082169E0
6.910051667E0,-1.017233077E-2,-2.360993624E0,3.950160742E-2,2.361345960E0
6.920071667E0,-5.568790715E-3,-2.372498989E0,3.711568192E-2,2.372795827E0
6.930092667E0,-4.515332635E-3,-2.389429092E0,3.607263789E-2,2.389705633E0
6.940112667E0,-6.092722993E-3,-2.408195972E0,3.757892177E-2,2.408496863E0
6.950133667E0,-5.355794914E-3,-2.409161568E0,3.566279262E-2,2.409431464E0
6.960153667E0,-1.031779684E-2,-2.422467709E0,3.708785027E-2,2.422773569E0
6.970173667E0,-6.067601033E-3,-2.413004637E0,3.614655882E-2,2.413282985E0
6.980194667E0,-7.323015016E-3,-2.422242641E0,3.436357155E-2,2.422497450E0
6.990214667E0,-1.736487634E-2,-2.446842909E0,2.697887830E-2,2.447053252E0
7.000235667E0,-3.218057379E-2,-2.491558313E0,8.751671761E-3,2.491781493E0
7.010255667E0,7.346269209E-3,-2.328224897E0,3.449925408E-2,2.328492074E0
7.020275667E0,-7.546393666E-3,-2.331896782E0,3.939334303E-2,2.332241708E0
7.030296667E0,-3.062963253E-3,-2.292927027E0,4.232078046E-2,2.293319598E0
7.040316667E0,-3.574811853E-5,-2.272130013E0,4.726254195E-2,2.272621513E0
7.050337667E0,-6.421828642E-3,-2.232679844E0,4.839494079E-2,2.233213513E0
7.060357667E0,-1.899248804E-3,-2.176178455E0,5.060243607E-2,2.176767531E0
7.070377667E0,-8.889805526E-3,-2.128300905E0,5.492098257E-2,2.129027967E0
7.080398667E0,-9.204857051E-3,-2.071480989E0,5.988831073E-2,2.072366963E0
7.090418667E0,-1.193152275E-2,-2.007931471E0,6.151125953E-2,2.008908855E0
7.100440167E0,-1.726263762E-2,-1.938744903E0,6.442821771E-2,1.939891954E0
7.110460167E0,-2.468990162E-2,-1.865440130E0,6.532200426E-2,1.866746752E0
7.120480167E0,-2.746411599E-2,-1.796786785E0,6.681524217E-2,1.798238389E0
7.130501167E0,-3.156023473E-2,-1.727851152E0,7.072100043E-2,1.729585821E0
7.140521167E0,-3.943600133E-2,-1.668618441E0,7.840448618E-2,1.670924882E0
7.150541167E0,-2.834736370E-2,-1.540455580E0,9.570793808E-2,1.543686165E0
7.160562167E0,-2.704850631E-3,-1.413876891E0,1.049051657E-1,1.417765944E0
7.170582167E0,-1.691092737E-2,-1.312955499E0,1.056720987E-1,1.317309650E0
7.180603167E0,-1.344562229E-2,-1.215177774E0,1.172968000E-1,1.220899811E0
7.190623167E0,1.442855969E-2,-1.102671504E0,1.055596769E-1,1.107806605E0
7.200643167E0,-1.679966599E-2,-1.017224431E0,7.495036721E-2,1.020120252E0
7.210664167E0,-1.780814491E-2,-8.877122998E-1,8.497224003E-2,8.919476099E-1
7.220684167E0,-1.223681215E-2,-7.752059698E-1,8.635734767E-2,7.800971905E-1
7.230705167E0,-1.725515351E-2,-6.524902582E-1,8.395382762E-2,6.580953750E-1
7.240725167E0,-1.364044286E-2,-5.364102721E-1,8.760688454E-2,5.436883371E-1
7.250746167E0,-1.144454628E-2,-4.228933454E-1,8.917360753E-2,4.323444130E-1
7.260766167E0,-1.119154599E-2,-3.075009584E-1,8.999465406E-2,3.205949593E-1
7.270786167E0,-8.581060916E-3,-1.855448484E-1,8.715426922E-2,2.051740530E-1
7.280807167E0,-4.698172212E-3,-6.723791361E-2,8.591563255E-2,1.091993854E-1
7.290827167E0,-5.305814557E-3,5.503841862E-2,8.637277782E-2,1.025555261E-1
7.300847167E0,1.409878489E-3,1.754476428E-1,8.385103196E-2,1.944604296E-1
7.310868167E0,4.241289571E-3,2.952845693E-1,7.761254162E-2,3.053435311E-1
7.320888167E0,6.357437000E-3,4.086497724E-1,7.375575602E-2,4.153010535E-1
7.330909167E0,1.124282833E-2,5.244955420E-1,6.530959904E-2,5.286656018E-1
7.340929167E0,1.492411550E-2,6.359373927E-1,5.477653071E-2,6.384665731E-1
7.350950167E0,2.246441320E-2,7.498061657E-1,4.125394300E-2,7.512761302E-1
7.360970167E0,2.606846951E-2,8.592138290E-1,2.903056517E-2,8.600992634E-1
7.370990167E0,3.222078457E-2,9.655569196E-1,1.456055883E-2,9.662040953E-1
7.381011167E0,3.582883626E-2,1.071869135E0,2.103810839E-4,1.072467805E0
7.391031167E0,3.860029951E-2,1.173149824E0,-1.182024367E-2,1.173844202E0
7.401052167E0,4.370531067E-2,1.274419188E0,-2.586841956E-2,1.275430750E0
7.411072167E0,4.589839652E-2,1.370378375E0,-3.548014164E-2,1.371605772E0
7.421092167E0,4.793944210E-2,1.467205524E0,-4.517138749E-2,1.468683320E0
7.431113167E0,5.220464990E-2,1.557190180E0,-5.613971129E-2,1.559076088E0
7.441133167E0,5.437565967E-2,1.645974994E0,-6.244927272E-2,1.648056523E0
7.451154167E0,5.648472533E-2,1.731882930E0,-7.057776302E-2,1.734240533E0
7.461174167E0,5.444447696E-2,1.817352295E0,-7.114847749E-2,1.819559197E0
7.471194167E0,5.441373587E-2,1.897181749E0,-7.450414449E-2,1.899423679E0
7.481215167E0,5.522760004E-2,1.971001387E0,-7.652734965E-2,1.973259483E0
7.491235167E0,5.460165441E-2,2.044497728E0,-8.081427217E-2,2.046822720E0
7.501256167E0,5.207937583E-2,2.112910986E0,-8.148006350E-2,2.115122714E0
7.511276167E0,5.207071826E-2,2.178209543E0,-8.782037348E-2,2.180600970E0
7.521296167E0,4.876307026E-2,2.241723061E0,-9.711080790E-2,2.244355281E0
7.531317167E0,4.785493389E-2,2.296301842E0,-1.000954136E-1,2.298980499E0
7.541337167E0,4.314726591E-2,2.305937290E0,-1.077306941E-1,2.308855642E0
7.551358167E0,5.420662835E-2,2.324255228E0,-1.009288505E-1,2.327076998E0
7.561378167E0,4.170628265E-2,2.354176760E0,-1.093580201E-1,2.357084387E0
7.571398167E0,5.827662721E-2,2.373790026E0,-1.233707890E-1,2.377708057E0
7.581419167E0,6.396061927E-2,2.398093939E0,-1.255151629E-1,2.402228040E0
7.591439167E0,6.393385679E-2,2.399415731E0,-1.092569828E-1,2.402752688E0
7.601460167E0,5.786370859E-2,2.429021597E0,-8.559373021E-2,2.431217887E0
7.611480167E0,5.214476585E-2,2.405651569E0,-3.793708980E-2,2.406515691E0
7.621500167E0,5.766816065E-2,2.427164078E0,-1.814500801E-2,2.427916868E0
7.631521167E0,5.575710535E-2,2.435652971E0,-1.563779637E-2,2.436341272E0
7.641541167E0,4.200560600E-2,2.318208456E0,-5.115611106E-2,2.319153265E0
7.651562167E0,4.294170812E-2,2.322926521E0,-4.497943819E-2,2.323758758E0
7.661582167E0,3.876400739E-2,2.280491114E0,-3.605278954E-2,2.281105471E0
7.671602167E0,4.546448216E-2,2.256381273E0,-3.052752465E-2,2.257045724E0
7.681623167E0,4.795826599E-2,2.224577665E0,-2.732400782E-2,2.225262318E0
7.691643167E0,4.589606449E-2,2.194509268E0,-2.758144028E-2,2.195162434E0
7.701664167E0,4.149918631E-2,2.148618221E0,-2.633188479E-2,2.149180265E0
7.711684167E0,3.987690806E-2,2.091811657E0,-2.951970510E-2,2.092399959E0
7.721704167E0,3.668591008E-2,2.034875870E0,-2.952476591E-2,2.035420687E0
7.731725167E0,3.744217753E-2,1.971299291E0,-3.310469911E-2,1.971932740E0
7.741745167E0,3.110811859E-2,1.902812123E0,-3.842436522E-2,1.903454261E0
7.751766167E0,2.829848975E-2,1.828705072E0,-4.492711276E-2,1.829475742E0
7.761786167E0,2.362570725E-2,1.753074765E0,-4.305996746E-2,1.753762660E0
7.771807167E0,2.199668810E-2,1.675620675E0,-4.818211496E-2,1.676457580E0
7.781827167E0,1.869357005E-2,1.591653347E0,-5.157205090E-2,1.592598350E0
7.791847167E0,1.257381681E-2,1.500036836E0,-5.030998215E-2,1.500932944E0
7.801868167E0,9.108244441E-3,1.405448318E0,-5.637293309E-2,1.406607920E0
7.811888167E0,3.650180995E-3,1.313285470E0,-5.574782193E-2,1.314473229E0
7.821909167E0,6.498637376E-4,1.224897861E0,-5.750976875E-2,1.226247351E0
7.831929167E0,-1.967436401E-4,1.118061781E0,-5.924883857E-2,1.119630568E0
7.841949167E0,-3.741144668E-3,1.017146587E0,-5.687915906E-2,1.018742566E0
7.851970167E0,-7.541719824E-3,9.123119116E-1,-5.972532928E-2,9.142959130E-1
7.861990167E0,-9.054395370E-3,8.091408014E-1,-5.662940443E-2,8.111705789E-1
7.872011167E0,-7.188504562E-3,7.114179134E-1,-5.078990012E-2,7.132648429E-1
7.882031167E0,-8.316885680E-3,5.976327062E-1,-5.846779794E-2,6.005435084E-1
7.892051167E0,-1.900647581E-2,4.828726351E-1,-5.539644882E-2,4.864113428E-1
7.902072167E0,-1.883097365E-2,3.676064909E-1,-5.315939337E-2,3.719073255E-1
7.912092167E0,-2.070272528E-2,2.517303526E-1,-5.092605948E-2,2.576630296E-1
7.922113167E0,-2.152004838E-2,1.313653588E-1,-5.060781166E-2,1.424117993E-1
7.932133167E0,-2.507025190E-2,9.375455789E-3,-4.823151976E-2,5.516063995E-2
7.942154167E0,-2.104568295E-2,-1.086441204E-1,-4.200025275E-2,1.183659026E-1
7.952174167E0,-2.193581685E-2,-2.187627107E-1,-4.197719321E-2,2.238311605E-1
7.962194167E0,-2.433958650E-2,-3.315062821E-1,-3.622156754E-2,3.343663148E-1
7.972215167E0,-2.056997642E-2,-4.431957603E-1,-3.265945613E-2,4.448732920E-1
7.982235167E0,-1.980538294E-2,-5.477094054E-1,-2.783940174E-2,5.487739774E-1
7.992256167E0,-1.589078084E-2,-6.545419097E-1,-2.136042528E-2,6.550831216E-1
8.002276167E0,-1.326224115E-2,-7.577599287E-1,-1.621892676E-2,7.580495038E-1
8.012296167E0,-1.267065853E-2,-8.605832458E-1,-8.565396070E-3,8.607191380E-1
8.022317167E0,-8.957147598E-3,-9.640971422E-1,-3.478226019E-3,9.641450245E-1
8.032337167E0,-7.206119131E-3,-1.062917829E0,3.483010689E-3,1.062947962E0
8.042358167E0,-8.680178784E-3,-1.163727522E0,1.156517211E-2,1.163817358E0
8.052378167E0,-4.810748622E-3,-1.258163452E0,1.554604340E-2,1.258268690E0
8.062398167E0,-4.167861771E-3,-1.350142956E0,1.977301389E-2,1.350294170E0
8.072419167E0,4.879550543E-4,-1.442462683E0,2.207797393E-2,1.442631715E0
8.082439167E0,-3.577892901E-3,-1.532136679E0,2.488521300E-2,1.532342937E0
8.092460167E0,-5.080096889E-3,-1.620933771E0,2.820233628E-2,1.621187056E0
8.102479750E0,-2.395630581E-3,-1.701511145E0,2.944177017E-2,1.701767532E0
8.112500750E0,-5.189916119E-3,-1.781290650E0,3.055457585E-2,1.781560243E0
8.122520750E0,-5.439720117E-3,-1.860468268E0,3.443932906E-2,1.860794947E0
8.132540750E0,-6.399266887E-3,-1.934216380E0,3.381901234E-2,1.934522598E0
8.142561750E0,-7.660540286E-3,-2.007771730E0,3.392953426E-2,2.008073011E0
8.152581750E0,-7.315214258E-3,-2.070883512E0,3.306127712E-2,2.071160323E0
8.162602750E0,-8.534409106E-3,-2.136771441E0,3.229987994E-2,2.137032594E0
8.172622750E0,-8.909496479E-3,-2.194753885E0,3.038755246E-2,2.194982323E0
8.182642750E0,-9.652517736E-3,-2.237967730E0,3.532904759E-2,2.238267382E0
8.192663750E0,-3.919547424E-3,-2.201398849E0,3.075768240E-2,2.201617199E0
8.202683750E0,-1.286350843E-2,-2.262406826E0,3.124131076E-2,2.262659085E0
8.212704750E0,-8.191104047E-3,-2.274270773E0,3.072394431E-2,2.274493043E0
8.222724750E0,-5.329271313E-3,-2.294287205E0,3.087148443E-2,2.294501085E0
8.232745750E0,-9.620883502E-3,-2.312111616E0,2.969570644E-2,2.312322322E0
8.242765750E0,-8.412873372E-3,-2.315455437E0,3.042940795E-2,2.315670660E0
8.252785750E0,-1.232704520E-2,-2.324285746E0,3.118976392E-2,2.324527691E0
8.262806750E0,-7.054519374E-3,-2.321339369E0,3.002835996E-2,2.321544299E0
8.272826750E0,-9.705286473E-3,-2.330647230E0,2.865259163E-2,2.330843554E0
8.282847750E0,-2.383761667E-2,-2.370204210E0,1.860794611E-2,2.370397116E0
8.292867750E0,-2.078531124E-2,-2.350407362E0,1.652184688E-2,2.350557331E0
8.302887750E0,2.762983786E-4,-2.247711897E0,3.195353225E-2,2.247939029E0
8.312908750E0,-6.660694256E-3,-2.237191677E0,3.502129763E-2,2.237475688E0
8.322928750E0,-4.054524936E-3,-2.209225655E0,3.679283336E-2,2.209535731E0
8.332949750E0,2.932182979E-3,-2.182560205E0,3.705688193E-2,2.182876740E0
8.342969750E0,-1.016258076E-2,-2.153653860E0,4.306657240E-2,2.154108390E0
8.352990750E0,-4.231749102E-3,-2.098177671E0,4.488433897E-2,2.098661967E0
8.363010750E0,-8.450728841E-3,-2.049246073E0,4.833872244E-2,2.049833533E0
8.373030750E0,-5.554980598E-3,-1.990032911E0,5.306943506E-2,1.990748154E0
8.383051750E0,-1.068183221E-2,-1.933609486E0,5.731238425E-2,1.934488163E0
8.393071750E0,-1.614831947E-2,-1.870876193E0,5.796797946E-2,1.871843686E0
8.403092750E0,-2.389225923E-2,-1.798720479E0,5.984763801E-2,1.799874424E0
8.413112750E0,-2.534407564E-2,-1.729246497E0,6.675004959E-2,1.730719890E0
8.423133750E0,-2.735609375E-2,-1.659329772E0,6.739080697E-2,1.660922987E0
8.433153750E0,-3.998829424E-2,-1.595926881E0,7.182618976E-2,1.598042764E0
8.443173750E0,-4.055820778E-2,-1.535615325E0,8.671964705E-2,1.538596663E0
8.453194750E0,-7.974165492E-3,-1.375986934E0,9.520633519E-2,1.379299777E0
8.463214750E0,-9.949432686E-3,-1.271294594E0,1.044930443E-1,1.275620528E0
8.473235750E0,-2.667286433E-2,-1.168594480E0,1.054353639E-1,1.173644373E0
8.483255750E0,-3.690318204E-3,-1.071833014E0,1.150632277E-1,1.077997762E0
8.493275750E0,-4.627233837E-3,-9.803394675E-1,1.136349216E-1,9.869142710E-1
8.503296750E0,5.873610266E-3,-8.669340611E-1,1.064057723E-1,8.734594174E-1
8.513316750E0,-1.531913877E-2,-7.628901005E-1,8.487072587E-2,7.677493221E-1
8.523337750E0,-1.568159461E-2,-6.315515041E-1,8.796399087E-2,6.378407940E-1
8.533357750E0,-1.547818538E-2,-5.229523182E-1,8.939521760E-2,5.307637952E-1
8.543378750E0,-1.371490676E-2,-4.092837572E-1,8.867536485E-2,4.190043113E-1
8.553398750E0,-1.168879960E-2,-2.966433465E-1,9.155785292E-2,3.106714398E-1
8.563418750E0,-7.957710885E-3,-1.816922575E-1,9.112562239E-2,2.034189781E-1
8.573439750E0,-8.360397071E-3,-6.765880436E-2,8.860222995E-2,1.117942986E-1
8.583459750E0,-3.956860397E-3,5.001616105E-2,8.514837921E-2,9.883076238E-2
8.593480750E0,7.038819604E-5,1.627335548E-1,7.988841087E-2,1.812853359E-1
8.603500750E0,1.478135237E-3,2.760489285E-1,7.638475299E-2,2.864259526E-1
8.613521750E0,7.529396098E-3,3.881036937E-1,6.821802258E-2,3.941254464E-1
8.623541750E0,1.133478619E-2,4.975281954E-1,6.121444702E-2,5.014080086E-1
8.633561750E0,1.652140357E-2,6.057144403E-1,5.068795383E-2,6.080560901E-1
8.643582750E0,2.123759687E-2,7.180726528E-1,4.033358023E-2,7.195180109E-1
8.653602750E0,2.591920085E-2,8.220759034E-1,2.299570851E-2,8.228058085E-1
8.663623750E0,2.979037166E-2,9.281301498E-1,1.231722999E-2,9.286898058E-1
8.673643750E0,3.531154990E-2,1.032011628E0,-2.147531835E-3,1.032617799E0
8.683664750E0,3.664206713E-2,1.130271077E0,-1.626335084E-2,1.130981806E0
8.693684750E0,4.036928341E-2,1.226383805E0,-3.039144166E-2,1.227424359E0
8.703704750E0,4.176078737E-2,1.319864511E0,-4.185155407E-2,1.321188043E0
8.713725750E0,4.579387978E-2,1.410461783E0,-5.185864866E-2,1.412157513E0
8.723745750E0,5.115615204E-2,1.497872233E0,-5.708989874E-2,1.499832469E0
8.733766750E0,5.265185237E-2,1.584993958E0,-6.526844949E-2,1.587210773E0
8.743786750E0,4.944274575E-2,1.667950630E0,-6.905759126E-2,1.670111625E0
8.753807750E0,5.111952499E-2,1.750925541E0,-7.437171787E-2,1.753249728E0
8.763827750E0,5.344552919E-2,1.825602770E0,-7.382603735E-2,1.827876413E0
8.773847750E0,5.100143701E-2,1.903395176E0,-7.627471536E-2,1.905605461E0
8.783868750E0,4.917637259E-2,1.967186213E0,-8.067852259E-2,1.969453969E0
8.793888750E0,4.729595780E-2,2.034304142E0,-7.900722325E-2,2.036387093E0
8.803909750E0,4.561949521E-2,2.099529743E0,-8.592291921E-2,2.101782346E0
8.813929750E0,4.648893327E-2,2.157882929E0,-9.063544869E-2,2.160285801E0
8.823950750E0,4.491074383E-2,2.208948851E0,-9.550424665E-2,2.211468530E0
8.833970750E0,4.255234823E-2,2.194554090E0,-1.004642546E-1,2.197264532E0
8.843990750E0,5.071200803E-2,2.244814873E0,-9.767752141E-2,2.247511161E0
8.854011750E0,4.490307719E-2,2.266585112E0,-1.024021357E-1,2.269341436E0
8.864031750E0,5.658343434E-2,2.281197071E0,-1.167805493E-1,2.284884999E0
8.874052750E0,6.270464510E-2,2.300961971E0,-1.080469862E-1,2.304350671E0
8.884072750E0,5.948754400E-2,2.306728840E0,-1.000955850E-1,2.309665741E0
8.894093750E0,5.158754066E-2,2.347741127E0,-1.014226377E-1,2.350497017E0
8.904113750E0,5.363018811E-2,2.316304684E0,-3.609423712E-2,2.317206590E0
8.914133750E0,5.279330909E-2,2.330731869E0,-1.240213681E-2,2.331362690E0
8.924154750E0,5.881125480E-2,2.340454578E0,-7.960810326E-4,2.341193506E0
8.934174750E0,4.181426018E-2,2.230667830E0,-4.507420585E-2,2.231514975E0
8.944195750E0,4.142171144E-2,2.232601881E0,-3.799259290E-2,2.233309283E0
8.954215750E0,3.954427689E-2,2.189625025E0,-3.262992576E-2,2.190225151E0
8.964236750E0,4.801845551E-2,2.167045116E0,-2.454403415E-2,2.167716014E0
8.974256750E0,4.864099249E-2,2.131039858E0,-2.341290750E-2,2.131723478E0
8.984276750E0,5.190682411E-2,2.105305910E0,-2.001098543E-2,2.106040772E0
8.994297750E0,4.407168552E-2,2.065727949E0,-2.284083702E-2,2.066324267E0
9.004317750E0,4.475478455E-2,2.009931564E0,-2.499107458E-2,2.010585098E0
9.014338750E0,3.813330084E-2,1.953343272E0,-2.751071937E-2,1.953909140E0
9.024358750E0,3.950216621E-2,1.891217113E0,-3.146231547E-2,1.891891240E0
9.034379750E0,3.244408220E-2,1.822731256E0,-3.583694994E-2,1.823372189E0
9.044399750E0,3.032580391E-2,1.758054018E0,-3.912701830E-2,1.758750837E0
9.054419750E0,2.649299428E-2,1.680177212E0,-4.286416993E-2,1.680932681E0
9.064440750E0,2.283141389E-2,1.598641634E0,-4.453610256E-2,1.599424838E0
9.074460750E0,1.920116693E-2,1.523572922E0,-4.564437643E-2,1.524377428E0
9.084481750E0,1.492093224E-2,1.433419108E0,-4.867212474E-2,1.434322819E0
9.094501750E0,1.286266930E-2,1.343332648E0,-5.404784903E-2,1.344481023E0
9.104522125E0,6.395981647E-3,1.247130275E0,-5.192717537E-2,1.248227248E0
9.114542125E0,2.710155910E-3,1.161042333E0,-5.456775799E-2,1.162327098E0
9.124562125E0,2.918415470E-3,1.065936804E0,-5.590013787E-2,1.067405552E0
9.134583125E0,-2.622989239E-3,9.660988450E-1,-5.397508666E-2,9.676089956E-1
9.144603125E0,-4.390529357E-3,8.633399606E-1,-5.613890663E-2,8.651743992E-1
9.154624125E0,-9.957802482E-3,7.566197515E-1,-5.506402999E-2,7.586861364E-1
9.164644125E0,-1.296557579E-2,6.522414088E-1,-5.304988101E-2,6.545236829E-1
9.174665125E0,-1.263405569E-2,5.556573272E-1,-5.100287870E-2,5.581361646E-1
9.184685125E0,-6.371099968E-3,4.723171890E-1,-4.068765417E-2,4.741092734E-1
9.194705125E0,-1.448686700E-2,3.265479505E-1,-5.052640662E-2,3.307511921E-1
9.204726125E0,-1.959400997E-2,2.219983786E-1,-4.910241440E-2,2.282066003E-1
9.214746125E0,-2.149660699E-2,1.052348912E-1,-4.814350978E-2,1.177042224E-1
9.224767125E0,-2.206892148E-2,-8.127088659E-3,-4.453971982E-2,5.036738535E-2
9.234787125E0,-2.018416673E-2,-1.193488315E-1,-4.060799628E-2,1.276736211E-1
9.244808125E0,-1.958788559E-2,-2.287845165E-1,-3.503187001E-2,2.322784367E-1
9.254828125E0,-1.885191724E-2,-3.351801038E-1,-3.038994595E-2,3.370825501E-1
9.264849125E0,-1.904286444E-2,-4.413611293E-1,-3.207173198E-2,4.429343892E-1
9.274869125E0,-1.872924343E-2,-5.449021459E-1,-2.407917567E-2,5.457553846E-1
9.284889125E0,-1.603412628E-2,-6.469611526E-1,-1.823140681E-2,6.474165663E-1
9.294910125E0,-1.483857725E-2,-7.490649223E-1,-1.015487872E-2,7.492806969E-1
9.304930125E0,-1.225184929E-2,-8.465573788E-1,-5.080225412E-3,8.466612735E-1
9.314951125E0,-1.039401814E-2,-9.456702471E-1,1.355817309E-3,9.457283384E-1
9.324971125E0,-8.026734926E-3,-1.042382121E0,5.492238794E-3,1.042427494E0
9.334992125E0,-5.984421819E-3,-1.136761427E0,1.127428841E-2,1.136833086E0
9.345012125E0,-4.935668781E-3,-1.231358528E0,1.549060550E-2,1.231465852E0
9.355032125E0,-4.699096549E-3,-1.319642425E0,1.886250451E-2,1.319785590E0
9.365053125E0,-8.674663492E-3,-1.408040643E0,2.405460365E-2,1.408272816E0
9.375073125E0,-7.022319827E-3,-1.492215514E0,2.429605462E-2,1.492429815E0
9.385094125E0,-8.073735982E-3,-1.578901768E0,2.656480297E-2,1.579145866E0
9.395114125E0,-7.732997648E-3,-1.657598853E0,2.560924366E-2,1.657814703E0
9.405135125E0,-8.979889564E-3,-1.734655857E0,2.924259380E-2,1.734925563E0
9.415155125E0,-8.992211893E-3,-1.807294011E0,2.765685506E-2,1.807527982E0
9.425176125E0,-1.184712164E-2,-1.878710747E0,3.131497279E-2,1.879009061E0
9.435196125E0,-1.048595179E-2,-1.945728183E0,2.752913721E-2,1.945951174E0
9.445216125E0,-1.070965733E-2,-2.008576393E0,2.718452364E-2,2.008788894E0
9.455237125E0,-1.380805392E-2,-2.067523956E0,2.812807821E-2,2.067761389E0
9.465257125E0,-1.286556106E-2,-2.125077963E0,2.463374473E-2,2.125259676E0
