"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.310042417E0,3.875916079E-2,2.311443806E0,-3.916199878E-2,2.312100431E0
6.320063417E0,4.287158698E-2,2.293651581E0,-3.341740742E-2,2.294295593E0
6.330083417E0,4.210406169E-2,2.267271996E0,-2.627800219E-2,2.267815157E0
6.340104417E0,4.811072722E-2,2.245316744E0,-2.075167373E-2,2.245927994E0
6.350124417E0,4.544277489E-2,2.215584517E0,-1.586557180E-2,2.216107288E0
6.360144417E0,5.231858790E-2,2.189725161E0,-1.258918177E-2,2.190386268E0
6.370165417E0,5.145731941E-2,2.156154394E0,-1.457563322E-2,2.156817581E0
6.380185417E0,4.339552298E-2,2.109963179E0,-1.220796071E-2,2.110444697E0
6.390206417E0,4.467463866E-2,2.059944391E0,-1.362769213E-2,2.060473837E0
6.400226417E0,4.094789177E-2,2.000952005E0,-1.727360114E-2,2.001445486E0
6.410246417E0,4.351304844E-2,1.944604754E0,-2.057911828E-2,1.945200385E0
6.420267417E0,3.824800625E-2,1.880095363E0,-2.701666765E-2,1.880678437E0
6.430287417E0,3.298160806E-2,1.801024556E0,-3.287721798E-2,1.801626529E0
6.440307417E0,2.788735554E-2,1.727266908E0,-3.688602522E-2,1.727885776E0
6.450328417E0,2.479675785E-2,1.656120300E0,-3.917288035E-2,1.656769098E0
6.460348417E0,2.292924002E-2,1.572793245E0,-3.958865255E-2,1.573458485E0
6.470369417E0,1.911878772E-2,1.482534647E0,-4.299616441E-2,1.483281220E0
6.480389417E0,1.267168205E-2,1.395679235E0,-4.809917137E-2,1.396565297E0
6.490409417E0,5.296590272E-3,1.302322865E0,-4.984860122E-2,1.303287298E0
6.500430417E0,5.964417011E-3,1.210064173E0,-5.080122501E-2,1.211144765E0
6.510450417E0,3.805925138E-3,1.116235971E0,-5.248354375E-2,1.117475616E0
6.520471417E0,7.829394890E-4,1.022250772E0,-5.095951259E-2,1.023520456E0
6.530491417E0,6.013121456E-3,9.461679459E-1,-4.104722664E-2,9.470769843E-1
6.540511417E0,-4.021776840E-3,8.029509783E-1,-5.193960667E-2,8.046391557E-1
6.550532417E0,-1.258277427E-2,6.913578510E-1,-5.197156593E-2,6.934227052E-1
6.560552417E0,-1.350653172E-2,5.849412084E-1,-5.165410414E-2,5.873727863E-1
6.570573417E0,-1.300852094E-2,4.813000858E-1,-4.633710161E-2,4.837004457E-1
6.580593417E0,-1.639482379E-2,3.726685643E-1,-4.657653347E-2,3.759255545E-1
6.590613417E0,-1.845237985E-2,2.574420869E-1,-4.510620236E-2,2.620142896E-1
6.600634417E0,-2.236654051E-2,1.421839595E-1,-4.099567980E-2,1.496568950E-1
6.610654417E0,-2.153084055E-2,2.984010428E-2,-4.346815869E-2,5.695164386E-2
6.620675417E0,-2.388604730E-2,-8.668212593E-2,-3.796632215E-2,9.760008109E-2
6.630695417E0,-2.065616474E-2,-1.984494030E-1,-3.629598767E-2,2.027960587E-1
6.640715417E0,-2.535358444E-2,-3.070452809E-1,-3.279913962E-2,3.098312320E-1
6.650736417E0,-2.337751910E-2,-4.149845243E-1,-3.459970281E-2,4.170800921E-1
6.660756417E0,-2.112983167E-2,-5.213300586E-1,-2.591917850E-2,5.224014774E-1
6.670776417E0,-1.855588518E-2,-6.281339526E-1,-2.095744386E-2,6.287573441E-1
6.680797417E0,-1.900314353E-2,-7.295386195E-1,-1.557210367E-2,7.299521952E-1
6.690817417E0,-1.849900559E-2,-8.308221102E-1,-1.006628387E-2,8.310889977E-1
6.700838417E0,-1.479689591E-2,-9.283855557E-1,-3.106994089E-3,9.285086654E-1
6.710858417E0,-1.476706844E-2,-1.030094266E0,3.159668995E-4,1.030200157E0
6.720878417E0,-1.436948869E-2,-1.123470306E0,6.921045482E-3,1.123583514E0
6.730899417E0,-1.170499623E-2,-1.219663739E0,1.215575542E-2,1.219780475E0
6.740919417E0,-8.323754184E-3,-1.309791088E0,1.526634116E-2,1.309906501E0
6.750940417E0,-9.188748896E-3,-1.401779532E0,2.083794028E-2,1.401964518E0
6.760960417E0,-1.072326209E-2,-1.488336325E0,2.396023087E-2,1.488567800E0
6.770980417E0,-8.796731941E-3,-1.575694561E0,2.687612548E-2,1.575948304E0
6.781001417E0,-9.130293503E-3,-1.657868028E0,2.529778518E-2,1.658086167E0
6.791021417E0,-1.130796038E-2,-1.736308455E0,3.212373331E-2,1.736642409E0
6.801042417E0,-9.157549590E-3,-1.813387871E0,2.924697101E-2,1.813646828E0
6.811062417E0,-8.216921240E-3,-1.883842587E0,3.418633714E-2,1.884170671E0
6.821082417E0,-1.137007307E-2,-1.955536604E0,3.054855205E-2,1.955808248E0
6.831103417E0,-1.291630417E-2,-2.022926331E0,3.046306409E-2,2.023196918E0
6.841123417E0,-1.340232231E-2,-2.085197926E0,2.939598076E-2,2.085448186E0
6.851144417E0,-1.360046118E-2,-2.142540455E0,2.958133630E-2,2.142787817E0
6.861164417E0,-1.753135771E-2,-2.191963196E0,2.654243633E-2,2.192193993E0
6.871184417E0,-1.684719138E-2,-2.161623478E0,2.668305114E-2,2.161853805E0
6.881205417E0,-1.796268858E-2,-2.216604710E0,2.938062698E-2,2.216872193E0
6.891225417E0,-1.952916011E-2,-2.226473093E0,2.999501862E-2,2.226760769E0
6.901245417E0,-1.638398319E-2,-2.246930599E0,2.969265915E-2,2.247186509E0
6.911266417E0,-1.607372612E-2,-2.267469406E0,2.879224345E-2,2.267709167E0
6.921286417E0,-1.575661823E-2,-2.272132158E0,3.098623268E-2,2.272398064E0
6.931307417E0,-1.763867214E-2,-2.285045862E0,2.917128801E-2,2.285300129E0
6.941327417E0,-2.030551247E-2,-2.275262594E0,2.860257961E-2,2.275532969E0
6.951348417E0,-2.045677975E-2,-2.273716211E0,2.854851820E-2,2.273987447E0
6.961368417E0,-1.601959392E-2,-2.263685465E0,2.996054105E-2,2.263940402E0
6.971388417E0,-1.343046967E-2,-2.252201557E0,2.967185341E-2,2.252437047E0
6.981409417E0,-1.897851005E-2,-2.239794493E0,2.753237821E-2,2.240044103E0
6.991429417E0,-3.311616555E-2,-2.272402763E0,1.389832608E-2,2.272686552E0
7.001450417E0,-2.792440541E-2,-2.231341600E0,1.629200764E-2,2.231575797E0
7.011470417E0,-7.076976472E-4,-2.124636889E0,2.934868820E-2,2.124839701E0
7.021490417E0,-1.542001311E-2,-2.115402222E0,3.237848356E-2,2.115706195E0
7.031511417E0,-1.331664808E-2,-2.066742659E0,3.711225092E-2,2.067118736E0
7.041531417E0,-1.108864788E-2,-2.016549587E0,3.561209142E-2,2.016894498E0
7.051552417E0,-1.366285980E-2,-1.961291075E0,3.691890463E-2,1.961686101E0
7.061572417E0,-7.968073711E-3,-1.896484256E0,3.853795305E-2,1.896892511E0
7.071592417E0,-1.155268867E-2,-1.833664060E0,4.355162010E-2,1.834217569E0
7.081613417E0,-1.324535813E-2,-1.756685019E0,4.409185424E-2,1.757288191E0
7.091633417E0,-1.523447316E-2,-1.682469964E0,4.416802153E-2,1.683118559E0
7.101654417E0,-1.767591387E-2,-1.603727221E0,4.184989631E-2,1.604370547E0
7.111674417E0,-1.585164852E-2,-1.523993969E0,4.022563249E-2,1.524607160E0
7.121694417E0,-2.137682401E-2,-1.448598862E0,3.883729503E-2,1.449277049E0
7.131715417E0,-2.603975311E-2,-1.358787775E0,4.541956261E-2,1.359796023E0
7.141735417E0,-2.601548098E-2,-1.266466260E0,4.836969078E-2,1.267656586E0
7.151755417E0,-3.292851523E-2,-1.177173972E0,4.662478715E-2,1.178557049E0
7.161776417E0,-3.411623091E-2,-1.095257401E0,5.339761078E-2,1.097088874E0
7.171796417E0,-3.206985816E-2,-1.005726457E0,6.434586644E-2,1.008292900E0
7.181817417E0,-1.001950167E-2,-8.521007299E-1,7.373353839E-2,8.553436029E-1
7.191837417E0,-6.111578550E-3,-7.453130484E-1,7.650934905E-2,7.492546776E-1
7.201858417E0,-1.016933657E-2,-6.314158440E-1,7.920800149E-2,6.364458272E-1
7.211878417E0,-1.016214583E-2,-5.231714249E-1,7.877177745E-2,5.291659493E-1
7.221898417E0,-1.314613502E-2,-4.067073464E-1,7.926069945E-2,4.145671779E-1
7.231919417E0,-5.197398830E-3,-3.007385731E-1,8.445705473E-2,3.124159029E-1
7.241939417E0,7.115155458E-3,-1.949722022E-1,8.229523152E-2,2.117481764E-1
7.251960417E0,2.466075821E-3,-7.738458365E-2,8.175407350E-2,1.125974416E-1
7.261980417E0,3.271385329E-3,3.600913659E-2,8.047459275E-2,8.822425946E-2
7.272000417E0,4.857031628E-3,1.485873461E-1,8.113053441E-2,1.693633779E-1
7.282021417E0,8.901079185E-3,2.704536319E-1,6.687264144E-2,2.787406436E-1
7.292041417E0,5.447225645E-3,3.781436086E-1,6.080622971E-2,3.830400221E-1
7.302062417E0,1.256258599E-2,4.884501994E-1,5.785451457E-2,4.920249594E-1
7.312082417E0,1.565797813E-2,5.975193977E-1,4.794382676E-2,5.996442391E-1
7.322102417E0,1.945600845E-2,7.057764530E-1,3.903493285E-2,7.071228068E-1
7.332123417E0,1.756995730E-2,8.080445528E-1,3.053865209E-2,8.088122848E-1
7.342143417E0,2.177890204E-2,9.086550474E-1,1.751256362E-2,9.090847076E-1
7.352164417E0,2.811349742E-2,1.007360220E0,8.165401407E-3,1.007785520E0
7.362184417E0,3.302377090E-2,1.106503367E0,-3.620393109E-3,1.107001978E0
7.372204417E0,3.646537662E-2,1.200757265E0,-1.257394068E-2,1.201376643E0
7.382225417E0,4.007289559E-2,1.295357823E0,-2.189122513E-2,1.296162395E0
7.392245417E0,3.934904933E-2,1.387184620E0,-3.354015574E-2,1.388147852E0
7.402266417E0,4.161165282E-2,1.472338438E0,-3.484137356E-2,1.473338361E0
7.412286417E0,4.557576776E-2,1.558673024E0,-4.572997242E-2,1.560009608E0
7.422306417E0,4.431270808E-2,1.640541196E0,-4.785126075E-2,1.641837012E0
7.432327417E0,4.283092543E-2,1.726124763E0,-5.732225999E-2,1.727607313E0
7.442347417E0,4.017303512E-2,1.802110553E0,-6.044735387E-2,1.803571512E0
7.452368417E0,4.150408506E-2,1.869518399E0,-6.803789735E-2,1.871216393E0
7.462388417E0,4.114044085E-2,1.940940022E0,-7.453106344E-2,1.942806111E0
7.472408417E0,4.024455324E-2,2.008109808E0,-7.701233029E-2,2.009988936E0
7.482429417E0,4.497160763E-2,2.069460154E0,-8.013502508E-2,2.071499311E0
7.492449417E0,4.333589599E-2,2.126224995E0,-8.614923805E-2,2.128410773E0
7.502470417E0,4.853390530E-2,2.176577568E0,-9.992643446E-2,2.179410641E0
7.512490417E0,5.467515811E-2,2.153148651E0,-1.144766137E-1,2.156882793E0
7.522510417E0,5.388304219E-2,2.210700989E0,-1.061840802E-1,2.213905441E0
7.532531417E0,5.109258369E-2,2.227286100E0,-9.917091578E-2,2.230078182E0
7.542551417E0,5.456090346E-2,2.271120310E0,-1.082134396E-1,2.274351447E0
7.552572417E0,5.060744286E-2,2.249460459E0,-4.732212424E-2,2.250527239E0
7.562592417E0,5.457040295E-2,2.280642748E0,-2.882723697E-2,2.281477653E0
7.572613417E0,5.370993912E-2,2.301523924E0,-7.326473016E-3,2.302162203E0
7.582633417E0,4.183208942E-2,2.265386343E0,-5.084219947E-2,2.266342899E0
7.592653417E0,3.429134935E-2,2.225811243E0,-4.074136168E-2,2.226448168E0
7.602674417E0,4.059004784E-2,2.214680195E0,-3.321651742E-2,2.215301166E0
7.612694417E0,3.911066055E-2,2.202271700E0,-2.597192116E-2,2.202772077E0
7.622715417E0,4.182102531E-2,2.169127226E0,-1.885565743E-2,2.169612282E0
7.632735417E0,4.619206861E-2,2.151545525E0,-1.378819533E-2,2.152085492E0
7.642755417E0,4.796991125E-2,2.119387627E0,-9.534294717E-3,2.119951869E0
7.652776417E0,5.385789648E-2,2.090497017E0,-6.338501349E-3,2.091200284E0
7.662796417E0,5.137988552E-2,2.059375525E0,-4.976372235E-3,2.060022380E0
7.672817417E0,4.780219495E-2,2.013440132E0,-5.024308804E-3,2.014013768E0
7.682837417E0,4.614123330E-2,1.965620160E0,-9.428772144E-3,1.966184256E0
7.692857417E0,4.092809558E-2,1.910392404E0,-1.289540902E-2,1.910874286E0
7.702878417E0,4.200353846E-2,1.849966884E0,-1.657256298E-2,1.850517878E0
7.712898417E0,3.916088119E-2,1.783695817E0,-1.834383234E-2,1.784219952E0
7.722919417E0,3.716245294E-2,1.715786695E0,-2.619979158E-2,1.716389076E0
7.732939417E0,2.565147169E-2,1.641844869E0,-2.788823657E-2,1.642282048E0
7.742959417E0,2.952177636E-2,1.567717075E0,-3.206111491E-2,1.568322760E0
7.752980417E0,2.491796948E-2,1.484997988E0,-3.789956123E-2,1.485690515E0
7.763000417E0,2.069387026E-2,1.393879652E0,-3.932134807E-2,1.394587713E0
7.773021417E0,1.598194055E-2,1.309450150E0,-4.250302538E-2,1.310237239E0
7.783041417E0,1.220099442E-2,1.224316835E0,-4.743480682E-2,1.225296143E0
7.793062417E0,6.779597141E-3,1.131536841E0,-4.685210809E-2,1.132526691E0
7.803082417E0,6.370381918E-3,1.038756490E0,-5.091927946E-2,1.040023269E0
7.813102417E0,3.579655197E-3,9.418542385E-1,-4.696688056E-2,9.430313401E-1
7.823123417E0,3.133016638E-3,8.537178040E-1,-4.393837228E-2,8.548534875E-1
7.833143417E0,-6.699773367E-4,7.527201176E-1,-5.100293830E-2,7.544463692E-1
7.843164417E0,-1.015660353E-2,6.335136890E-1,-5.072079226E-2,6.356220178E-1
7.853184417E0,-9.809060954E-3,5.252181292E-1,-4.892981425E-2,5.275835740E-1
7.863204417E0,-1.283689775E-2,4.176168740E-1,-4.584977776E-2,4.203223067E-1
7.873225417E0,-1.374343783E-2,3.130374551E-1,-4.598613083E-2,3.166955235E-1
7.883245417E0,-1.751695760E-2,2.010208666E-1,-4.158655554E-2,2.060234798E-1
7.893266417E0,-1.513822284E-2,9.203553200E-2,-4.240920767E-2,1.024609479E-1
7.903286417E0,-2.172546461E-2,-1.815831661E-2,-4.088857397E-2,4.973525667E-2
7.913307417E0,-2.050440572E-2,-1.271095574E-1,-3.770529851E-2,1.341602019E-1
7.923327417E0,-2.244732901E-2,-2.316026986E-1,-3.497363254E-2,2.353016097E-1
7.933347417E0,-2.202122286E-2,-3.356686532E-1,-3.378479928E-2,3.380825220E-1
7.943368417E0,-2.204128541E-2,-4.395871460E-1,-2.937568910E-2,4.411185876E-1
7.953388417E0,-1.845054701E-2,-5.425851941E-1,-2.449384704E-2,5.434510687E-1
7.963409417E0,-1.780481823E-2,-6.441254616E-1,-1.713523269E-2,6.445992848E-1
7.973429417E0,-1.705460623E-2,-7.402463555E-1,-1.387925074E-2,7.405728594E-1
7.983449417E0,-1.641538739E-2,-8.394774795E-1,-7.576690521E-3,8.396721442E-1
7.993470417E0,-1.589074545E-2,-9.351345301E-1,-2.869819524E-3,9.352739390E-1
8.003490417E0,-1.351730619E-2,-1.025661826E0,1.034414512E-3,1.025751417E0
8.013511417E0,-1.142512728E-2,-1.120190263E0,9.710459970E-3,1.120290610E0
8.023531417E0,-1.362972055E-2,-1.208450437E0,1.581944525E-2,1.208630829E0
8.033552417E0,-1.158414688E-2,-1.298247457E0,1.912682503E-2,1.298440020E0
8.043572417E0,-1.181383058E-2,-1.378627658E0,1.980022714E-2,1.378820450E0
8.053592417E0,-9.970922954E-3,-1.464918494E0,2.295713872E-2,1.465132296E0
8.063613417E0,-8.710891008E-3,-1.547661543E0,2.401138842E-2,1.547872307E0
8.073633417E0,-1.070453320E-2,-1.627761006E0,2.728148364E-2,1.628024803E0
8.083654417E0,-1.196284778E-2,-1.701325536E0,3.019507788E-2,1.701635517E0
8.093674417E0,-1.708330773E-2,-1.772226095E0,3.073782846E-2,1.772574959E0
8.103694417E0,-1.340057142E-2,-1.842437506E0,2.826365829E-2,1.842703007E0
8.113715417E0,-1.426157169E-2,-1.909683943E0,2.826711908E-2,1.909946382E0
8.123735417E0,-1.503379643E-2,-1.971860766E0,2.536950447E-2,1.972081263E0
8.133756417E0,-1.868152805E-2,-2.032902479E0,2.550745569E-2,2.033148327E0
8.143776417E0,-1.733734272E-2,-2.080630779E0,2.355165035E-2,2.080836299E0
8.153797958E0,-2.563095838E-2,-2.074435711E0,2.478762344E-2,2.074742126E0
8.163817958E0,-1.261505671E-2,-2.107823849E0,2.264086716E-2,2.107983189E0
8.173837958E0,-2.186261863E-2,-2.131466866E0,2.355672792E-2,2.131709148E0
8.183858958E0,-1.803346351E-2,-2.151737452E0,2.459756844E-2,2.151953602E0
8.193878958E0,-2.183192968E-2,-2.166811705E0,2.388703823E-2,2.167053342E0
8.203899958E0,-1.890843362E-2,-2.179952145E0,2.233089693E-2,2.180148516E0
8.213919958E0,-1.931616291E-2,-2.189823627E0,2.500976995E-2,2.190051625E0
8.223939958E0,-2.195961587E-2,-2.189939976E0,2.508812211E-2,2.190193767E0
8.233960958E0,-2.188850939E-2,-2.189161777E0,2.226596884E-2,2.189384427E0
8.243980958E0,-2.162893862E-2,-2.187230349E0,2.483164147E-2,2.187478233E0
8.254001958E0,-1.505466085E-2,-2.170310259E0,2.425346896E-2,2.170497983E0
8.264021958E0,-1.844566315E-2,-2.162258625E0,2.534823678E-2,2.162485870E0
8.274042958E0,-2.590224706E-2,-2.171066046E0,1.516457647E-2,2.171273512E0
8.284062958E0,-3.822226450E-2,-2.219244242E0,8.669002564E-4,2.219573540E0
8.294082958E0,-4.992405884E-3,-2.037125587E0,2.630355023E-2,2.037301514E0
8.304103958E0,-1.157517917E-2,-2.058271885E0,2.882050164E-2,2.058506196E0
8.314123958E0,-1.452250034E-2,-2.006328106E0,3.154411539E-2,2.006628616E0
8.324144958E0,-1.263727900E-2,-1.965095997E0,3.461080790E-2,1.965441397E0
8.334164958E0,-1.202235557E-2,-1.916633606E0,3.370107338E-2,1.916967574E0
8.344184958E0,-1.288423873E-2,-1.857344627E0,4.131630436E-2,1.857848784E0
8.354205958E0,-1.030896232E-2,-1.794893026E0,3.922705352E-2,1.795351223E0
8.364225958E0,-1.374450233E-2,-1.727975845E0,4.104639217E-2,1.728517932E0
8.374246958E0,-1.252397522E-2,-1.648848772E0,4.282298684E-2,1.649452313E0
8.384266958E0,-1.563895494E-2,-1.576352358E0,3.777235746E-2,1.576882394E0
8.394287958E0,-1.433933154E-2,-1.502908826E0,4.176284000E-2,1.503557345E0
8.404307958E0,-1.609399542E-2,-1.428366423E0,3.951189294E-2,1.429003444E0
8.414327958E0,-2.343872935E-2,-1.346938729E0,4.167171940E-2,1.347787018E0
8.424348958E0,-2.475918829E-2,-1.260954857E0,4.612599313E-2,1.262041115E0
8.434368958E0,-2.562950924E-2,-1.172887325E0,4.692440853E-2,1.174105383E0
8.444389958E0,-3.204017505E-2,-1.082833767E0,4.791213572E-2,1.084366687E0
8.454409958E0,-3.299039230E-2,-9.952957630E-1,4.902853072E-2,9.970485538E-1
8.464430958E0,-3.081885166E-2,-9.072918296E-1,5.592318997E-2,9.095359635E-1
8.474450958E0,-2.523979545E-2,-8.107381463E-1,6.866668165E-2,8.140322489E-1
8.484470958E0,-3.027056111E-3,-6.590727568E-1,7.500310242E-2,6.633336469E-1
8.494491958E0,-1.236010436E-2,-5.522064567E-1,7.260865718E-2,5.570967241E-1
8.504511958E0,-1.128803380E-2,-4.406531155E-1,7.300375402E-2,4.468021218E-1
8.514532958E0,-7.346288767E-3,-3.365847766E-1,7.606239617E-2,3.451503555E-1
8.524552958E0,-1.013840362E-2,-2.300793678E-1,7.681769133E-2,2.427761529E-1
8.534573958E0,-1.080978662E-2,-1.211890876E-1,7.573511451E-2,1.433159238E-1
8.544593958E0,1.354487613E-4,-1.113053784E-2,7.738657296E-2,7.818304735E-2
8.554613958E0,4.442579113E-3,9.537140280E-2,7.200060040E-2,1.195806315E-1
8.564634958E0,6.919377483E-3,2.030988932E-1,7.030974329E-2,2.150360393E-1
8.574654958E0,8.993979543E-3,3.134374022E-1,6.285288930E-2,3.198036624E-1
8.584675958E0,1.098300703E-2,4.191612303E-1,5.964317173E-2,4.235257624E-1
8.594695958E0,1.316786464E-2,5.239686370E-1,5.064221844E-2,5.265749325E-1
8.604716958E0,1.719409414E-2,6.279366612E-1,4.318150505E-2,6.296544527E-1
8.614736958E0,1.855923049E-2,7.311778069E-1,3.368147835E-2,7.321884131E-1
8.624756958E0,2.268085815E-2,8.317589760E-1,2.268001251E-2,8.323771972E-1
8.634777958E0,2.607772127E-2,9.285007119E-1,1.328251697E-2,9.289618102E-1
8.644797958E0,2.991808765E-2,1.027586102E0,1.086504199E-6,1.028021542E0
8.654818958E0,3.225820512E-2,1.118646026E0,-8.616901934E-3,1.119144215E0
8.664838958E0,3.578916192E-2,1.207976222E0,-1.659900509E-2,1.208620265E0
8.674859958E0,3.547890484E-2,1.297712803E0,-2.700637095E-2,1.298478577E0
8.684879958E0,3.476746380E-2,1.380132914E0,-3.319352493E-2,1.380969748E0
8.694899958E0,4.053587094E-2,1.464588761E0,-3.921333328E-2,1.465674276E0
8.704920958E0,3.785585240E-2,1.546055675E0,-4.315808788E-2,1.547121144E0
8.714940958E0,4.151210561E-2,1.627498388E0,-4.790836945E-2,1.628732474E0
8.724961958E0,3.896886483E-2,1.702913523E0,-5.501886457E-2,1.704247668E0
8.734981958E0,3.826499358E-2,1.773296237E0,-6.106211245E-2,1.774759797E0
8.745002958E0,3.798838705E-2,1.839513421E0,-6.783649325E-2,1.841155760E0
8.755022958E0,4.167766124E-2,1.904617548E0,-7.396256924E-2,1.906508718E0
8.765042958E0,4.527434707E-2,1.964813352E0,-8.146546781E-2,1.967022597E0
8.775063958E0,4.741792753E-2,2.021379948E0,-8.465593308E-2,2.023707484E0
8.785083958E0,3.752857819E-2,2.081964016E0,-8.967889100E-2,2.084232439E0
8.795104958E0,5.962296203E-2,2.047309875E0,-1.067609340E-1,2.050958440E0
8.805124958E0,4.399558529E-2,2.112721682E0,-9.090342373E-2,2.115134026E0
8.815145958E0,4.613037407E-2,2.128542900E0,-8.997451514E-2,2.130943055E0
8.825165958E0,5.750894174E-2,2.159179449E0,-9.857378900E-2,2.162193322E0
8.835185958E0,5.242043734E-2,2.170635223E0,-5.741836131E-2,2.172027174E0
8.845206958E0,5.244655162E-2,2.183783531E0,-3.307080269E-2,2.184663551E0
8.855226958E0,4.791624844E-2,2.208111048E0,-1.312532555E-2,2.208669880E0
8.865247958E0,4.996344075E-2,2.230653286E0,-5.612652749E-3,2.231219830E0
8.875267958E0,3.888016194E-2,2.133511543E0,-3.928939253E-2,2.134227455E0
8.885288958E0,3.935911506E-2,2.144345284E0,-3.066116385E-2,2.144925626E0
8.895308958E0,3.786507994E-2,2.117273331E0,-2.275077626E-2,2.117734100E0
8.905328958E0,4.466207325E-2,2.100789309E0,-1.396867353E-2,2.101310435E0
8.915349958E0,4.284792766E-2,2.075923681E0,-9.645564482E-3,2.076388237E0
8.925369958E0,4.691316187E-2,2.047723055E0,-4.281980451E-3,2.048264849E0
8.935390958E0,4.683806002E-2,2.019805670E0,-9.644806269E-4,2.020348900E0
8.945410958E0,5.927483737E-2,1.990715384E0,-4.131839378E-4,1.991597705E0
8.955431958E0,4.688421264E-2,1.956631184E0,-1.142623718E-3,1.957193149E0
8.965451958E0,4.574236646E-2,1.905712962E0,-1.095101354E-3,1.906262169E0
8.975471958E0,4.531572759E-2,1.855123401E0,-3.931634128E-3,1.855680954E0
8.985492958E0,4.654097930E-2,1.801513076E0,-6.963441614E-3,1.802127608E0
8.995512958E0,4.352681339E-2,1.736957788E0,-1.415690593E-2,1.737560750E0
9.005533958E0,3.751508147E-2,1.677297354E0,-1.616576873E-2,1.677794721E0
9.015553958E0,3.356162086E-2,1.606724381E0,-2.477869764E-2,1.607265878E0
9.025574958E0,3.175070509E-2,1.530526996E0,-2.767884918E-2,1.531106499E0
9.035594958E0,2.818500251E-2,1.454340935E0,-2.791746892E-2,1.454881897E0
9.045615958E0,2.312558517E-2,1.375453711E0,-3.361058235E-2,1.376058637E0
9.055635958E0,2.045789547E-2,1.287242651E0,-3.994357586E-2,1.288024711E0
9.065655958E0,1.234004926E-2,1.199867487E0,-4.341820255E-2,1.200716204E0
9.075676958E0,9.218558669E-3,1.116675138E0,-4.486323521E-2,1.117614002E0
9.085696958E0,6.917977240E-3,1.031706929E0,-4.616760090E-2,1.032762554E0
9.095717958E0,5.901448429E-3,9.332541823E-1,-4.726908356E-2,9.344691339E-1
9.105737958E0,3.026284743E-3,8.331386447E-1,-4.975901172E-2,8.346287312E-1
9.115758958E0,-2.110154135E-3,7.419195175E-1,-4.842263833E-2,7.435010256E-1
9.125778958E0,9.954299312E-4,6.747338176E-1,-4.116040096E-2,6.759888269E-1
9.135798958E0,-5.657146685E-3,5.493004918E-1,-5.151929706E-2,5.517402211E-1
9.145819958E0,-1.091777347E-2,4.317991138E-1,-4.914564267E-2,4.347240120E-1
9.155839833E0,-1.359718014E-2,3.234726191E-1,-4.626516625E-2,3.270472201E-1
9.165860833E0,-1.691162586E-2,2.218732834E-1,-4.580811784E-2,2.271830553E-1
9.175880833E0,-1.934229396E-2,1.172038689E-1,-4.442620277E-2,1.268249136E-1
9.185901833E0,-1.824039035E-2,8.189705200E-3,-4.313122854E-2,4.754036165E-2
9.195921833E0,-2.045693807E-2,-9.255874157E-2,-3.860225901E-2,1.023510692E-1
9.205942833E0,-1.967159286E-2,-1.928593665E-1,-3.854273260E-2,1.976543677E-1
9.215962833E0,-2.228095755E-2,-2.971740365E-1,-3.328911588E-2,2.998616586E-1
9.225982833E0,-2.169743925E-2,-3.949763775E-1,-2.973472886E-2,3.966878770E-1
9.236003833E0,-1.888460852E-2,-4.950995147E-1,-2.629365772E-2,4.961567437E-1
9.246023833E0,-2.047748677E-2,-5.896633267E-1,-2.153831534E-2,5.904117761E-1
9.256044833E0,-1.804788597E-2,-6.873957515E-1,-1.352726016E-2,6.877656811E-1
9.266064833E0,-1.907400042E-2,-7.805170417E-1,-9.379951283E-3,7.808064122E-1
9.276085833E0,-1.548698824E-2,-8.744909167E-1,-2.107390901E-3,8.746305799E-1
9.286105833E0,-1.398245431E-2,-9.673742652E-1,1.904512872E-3,9.674771859E-1
9.296126833E0,-1.106948871E-2,-1.057132602E0,8.760021999E-3,1.057226849E0
9.306146833E0,-1.016092021E-2,-1.144256949E0,1.352183521E-2,1.144381951E0
9.316166833E0,-1.113403961E-2,-1.230775356E0,1.934670098E-2,1.230977757E0
9.326187833E0,-1.029054262E-2,-1.312630534E0,2.192286588E-2,1.312853924E0
9.336207833E0,-1.296169311E-2,-1.395293474E0,2.406324819E-2,1.395561150E0
9.346228833E0,-1.318560820E-2,-1.473649740E0,3.015089408E-2,1.474017128E0
9.356248833E0,-1.654571854E-2,-1.548115969E0,2.905633487E-2,1.548477021E0
9.366269833E0,-1.173777785E-2,-1.624927163E0,3.136341274E-2,1.625272200E0
9.376289833E0,-1.443529408E-2,-1.693517447E0,2.768985182E-2,1.693805316E0
9.386309833E0,-1.844040863E-2,-1.762050748E0,2.739656717E-2,1.762360195E0
9.396330833E0,-1.695356518E-2,-1.821719885E0,2.678643726E-2,1.821995685E0
9.406350833E0,-1.678590663E-2,-1.887537003E0,2.614665963E-2,1.887792719E0
9.416371833E0,-1.876756549E-2,-1.945110798E0,2.559458651E-2,1.945369713E0
9.426391833E0,-1.910911128E-2,-1.992128968E0,2.033885196E-2,1.992324435E0
9.436412833E0,-2.511161007E-2,-1.982673645E0,2.313863300E-2,1.982967668E0
9.446432833E0,-2.134897187E-2,-2.019901752E0,2.483189479E-2,2.020167194E0
9.456452833E0,-2.289680205E-2,-2.048536301E0,2.333732881E-2,2.048797176E0
